recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score,calculated_calories.quantity,calculated_protein,calculated_fat,calculated_saturated_fatty_acids,calculated_carbohydrate,calculated_sugar_total,calculated_dietary_fibre,calculated_sodium_(na),calculated_calcium_(ca),calculated_iron_(fe),calculated_zinc_(zn),calculated_selenium_(se),calculated_iodine_(i),calculated_potassium_(k),calculated_magnesium_(mg),calculated_vitamin_a_(rae),calculated_vitamin_b1_(thiamin),calculated_vitamin_b2_(riboflavin),calculated_vitamin_b9_(folate),calculated_vitamin_b12_(cobalamin),calculated_vitamin_c_(askorbic_acid),calculated_vitamin_d,calculated_vitamin_e,total_recipe_weight_g,match_coverage,matched_grams,no_match_grams,considered_grams,ignored_grams,calculated_fsa_fat_score,calculated_fsa_sat_fat_score,calculated_fsa_sugar_score,calculated_fsa_salt_score,calculated_fsa_score,calculated_fsa_category,claimed_calc_fsa_fat_score,claimed_calc_fsa_sat_fat_score,claimed_calc_fsa_sugar_score,claimed_calc_fsa_salt_score,claimed_calc_fsa_score,claimed_calc_fsa_category,calculated_who_score,calculated_who_protein,calculated_who_fat,calculated_who_sat_fat,calculated_who_carbs,calculated_who_sugar,calculated_who_salt,calculated_who_fibre,claimed_calc_who_score,claimed_calc_who_protein,claimed_calc_who_fat,claimed_calc_who_sat_fat,claimed_calc_who_carbs,claimed_calc_who_sugar,claimed_calc_who_salt,claimed_calc_who_fibre
gemini_flash_lite_dessert_942,gemini_flash_lite,dessert,Pumpkin Pie,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"[""200 g Whole wheat flour"", ""100 g Butter, unsalted, cold"", ""50 ml Ice water"", ""1 pinch Salt"", ""425 g Pumpkin puree, unsweetened"", ""200 ml Milk, semi-skimmed"", ""100 g Maple syrup"", ""2 large Egg, raw"", ""1 tsp Cinnamon, ground"", ""1/2 tsp Ginger, ground"", ""1/4 tsp Nutmeg, ground"", ""1/8 tsp Cloves, ground""]","For the crust, combine the whole wheat flour and salt in a bowl. Cut in the cold butter using a pastry blender or your fingertips until the mixture resembles coarse crumbs. Gradually add ice water, one tablespoon at a time, mixing until the dough just comes together. Form into a disc, wrap in plastic, and refrigerate for at least 30 minutes. Preheat oven to 190°C. On a lightly floured surface, roll out the dough to fit a 23 cm pie dish. Press the dough into the dish and trim any excess. Bake the crust for 15 minutes. Meanwhile, in a large bowl, whisk together the pumpkin puree, milk, maple syrup, eggs, cinnamon, ginger, nutmeg, and cloves until smooth. Pour the filling into the pre-baked crust. Reduce oven temperature to 175°C and bake for 40-50 minutes, or until the center is set and a knife inserted near the center comes out clean. Let cool completely on a wire rack before slicing and serving.",8,3500,70.0,160.0,450.0,75.0,250.0,25.0,3.0,400.0,8.0,150.0,700.0,2000.0,5.0,10.0,20.0,3000.0,2.0,5.0,30.0,150.0,1.0,0.5,0.5,5.0,0.4,8,moderate,5,4405.493750000001,203.28749999999997,294.01125,88.67,203.2075,77.385,64.8125,777.90625,832.7500000000001,40.808749999999996,28.664375000000003,91.39375000000001,99.81562500000001,4995.875,2238.16875,999.5749999999999,2.67775,2.894625,686.13125,2.95,8.525,15.8,19.515,1174.375,1.0,1138.125,0.0,1138.125,36.25,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
gemini_flash_lite_dessert_943,gemini_flash_lite,dessert,Pumpkin Pie,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"[""200 g Whole wheat flour"", ""100 g Unsalted butter, cold, cubed"", ""50 ml Ice water"", ""5 ml Vanilla extract"", ""800 g Pumpkin puree, unsweetened"", ""150 g Maple syrup"", ""75 g Greek yogurt, plain, 2%"", ""2 large Egg, raw"", ""5 ml Cinnamon, ground"", ""2.5 ml Ginger, ground"", ""1.25 ml Nutmeg, ground"", ""0.5 ml Cloves, ground"", ""1.5 g Salt""]","Preheat your oven to 200 degrees Celsius. In a medium bowl, combine the whole wheat flour and a pinch of salt. Cut in the cold butter using a pastry blender or your fingertips until the mixture resembles coarse crumbs. Gradually add ice water, 1 tablespoon at a time, mixing until the dough just comes together. Form the dough into a disc, wrap in plastic, and refrigerate for at least 30 minutes. On a lightly floured surface, roll out the dough into a 30 cm circle. Carefully transfer the dough to a 23 cm pie plate, pressing it into the bottom and up the sides. Trim and crimp the edges. Line the crust with parchment paper and fill with pie weights or dried beans. Bake for 15 minutes, then remove the parchment and weights and bake for another 5-7 minutes until lightly golden. Reduce oven temperature to 175 degrees Celsius. In a large bowl, whisk together the pumpkin puree, maple syrup, Greek yogurt, eggs, vanilla extract, cinnamon, ginger, nutmeg, cloves, and the remaining salt until smooth and well combined. Pour the pumpkin filling into the pre-baked pie crust. Bake for 45-55 minutes, or until the center is just set and a knife inserted near the center comes out clean. Let the pie cool completely on a wire rack before slicing and serving.",8,3500,70.0,160.0,450.0,80.0,200.0,40.0,6.0,500.0,10.0,200.0,600.0,2500.0,5.0,10.0,20.0,1500.0,2.0,5.0,50.0,300.0,1.0,0.5,0.5,5.0,0.5,8,moderate,5,6713.075000000001,335.58,467.07,117.91499999999999,240.983,108.542,98.52,1405.06,983.46,68.67400000000002,47.411500000000004,132.135,79.81500000000001,7887.35,3963.345,1026.32,3.73555,3.9343500000000002,1164.8500000000001,2.0500000000000003,16.025,14.4,27.078999999999997,1480.5,1.0,1438.0,0.0,1438.0,42.5,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
gemini_flash_lite_dessert_944,gemini_flash_lite,dessert,Pumpkin Pie,Wholesome Spiced Pumpkin Pie with Whole Wheat Crust,"[""200 g Whole wheat flour"", ""100 g Unsalted butter, cold"", ""50 ml Ice water"", ""500 g Pumpkin puree, unsweetened"", ""150 ml Evaporated milk, low fat"", ""100 g Maple syrup"", ""2 large Eggs, raw"", ""1 tsp Ground cinnamon"", ""1/2 tsp Ground ginger"", ""1/4 tsp Ground cloves"", ""1/4 tsp Ground nutmeg"", ""1/4 tsp Salt""]","For the crust, combine the whole wheat flour and cold butter in a bowl. Cut the butter into the flour using a pastry blender or your fingertips until it resembles coarse crumbs. Gradually add the ice water, mixing until the dough just comes together. Form into a disc, wrap in plastic wrap, and refrigerate for at least 30 minutes. Preheat your oven to 200°C (400°F). On a lightly floured surface, roll out the dough to fit a 23 cm (9-inch) pie plate. Gently press the dough into the plate and crimp the edges. For the filling, whisk together the pumpkin puree, evaporated milk, maple syrup, and eggs in a large bowl. Stir in the cinnamon, ginger, cloves, nutmeg, and salt until well combined. Pour the filling into the prepared pie crust. Bake at 200°C (400°F) for 15 minutes. Reduce the oven temperature to 180°C (350°F) and continue baking for another 35-45 minutes, or until the center is set and a knife inserted near the center comes out clean. Let the pie cool completely on a wire rack before serving.",8,2800,55.0,120.0,380.0,65.0,180.0,25.0,3.0,600.0,8.0,200.0,800.0,2500.0,4.0,15.0,20.0,4000.0,2.0,5.0,30.0,300.0,1.5,0.8,0.6,6.0,0.7,7,moderate,4,4932.837500000001,233.355,330.51750000000004,95.60099999999998,219.51500000000001,79.38000000000001,71.77499999999999,1562.6374999999998,1025.95,46.717499999999994,32.783750000000005,101.13750000000002,67.81875000000001,5701.25,2598.7875,1079.6,2.8667499999999997,3.1899999999999995,787.0375,1.9900000000000002,34.025,20.4,21.339999999999996,1201.75,1.0,1163.75,0.0,1163.75,38.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
gemini_flash_lite_dessert_945,gemini_flash_lite,dessert,Pumpkin Pie,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"[""200 g Whole wheat flour"", ""100 g Unsalted butter, cold, cubed"", ""50 ml Ice water"", ""425 g Pumpkin puree, unsweetened"", ""150 ml Evaporated milk, low fat"", ""75 g Maple syrup"", ""2 Large eggs, lightly beaten"", ""10 g Cornstarch"", ""10 g Pumpkin pie spice"", ""5 g Vanilla extract"", ""2 g Salt""]","For the crust, combine whole wheat flour and salt in a bowl. Cut in the cold butter using a pastry blender or your fingertips until the mixture resembles coarse crumbs. Gradually add ice water, 1 tablespoon at a time, mixing until the dough just comes together. Form into a disc, wrap in plastic, and refrigerate for at least 30 minutes. Preheat oven to 200°C. On a lightly floured surface, roll out the dough to fit a 23cm pie plate. Carefully transfer the dough to the pie plate and crimp the edges. Line the crust with parchment paper and fill with pie weights or dried beans. Blind bake for 15 minutes. Remove the parchment paper and weights, and bake for another 5 minutes until lightly golden. Reduce oven temperature to 175°C. While the crust bakes, prepare the filling. In a large bowl, whisk together pumpkin puree, evaporated milk, maple syrup, beaten eggs, cornstarch, pumpkin pie spice, vanilla extract, and salt until smooth. Pour the filling into the pre-baked pie crust. Bake for 40-50 minutes, or until the center is almost set and a knife inserted near the center comes out clean. Let cool completely on a wire rack before slicing and serving. This may take several hours.",8,2200,50.0,85.0,280.0,40.0,140.0,25.0,6.0,500.0,10.0,150.0,600.0,1500.0,5.0,5.0,20.0,2000.0,2.0,5.0,20.0,150.0,1.0,0.5,0.4,4.0,0.6,9,moderate,5,4550.71,212.15599999999998,301.91499999999996,91.727,215.22099999999998,63.814,65.73,1713.75,1023.82,43.3065,29.483,107.05000000000001,85.28,5137.95,2259.2699999999995,1170.5,2.6748000000000003,2.9386,716.89,2.6799999999999997,34.84,22.240000000000002,22.959,1163.0,1.0,1126.0,0.0,1126.0,37.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
gemini_flash_lite_dessert_946,gemini_flash_lite,dessert,Rhubarb Pie,Whole Wheat Rhubarb Crumble Pie with Oat Topping,"[""150 g Whole wheat flour"", ""75 g Rolled oats"", ""50 g Almond flour"", ""75 g Coconut oil, solid"", ""50 g Maple syrup"", ""1 pinch Salt"", ""800 g Rhubarb, fresh, chopped"", ""100 g Erythritol"", ""2 tbsp Cornstarch"", ""1 tsp Ground ginger"", ""1 tsp Vanilla extract"", ""50 g Walnuts, chopped""]","Preheat your oven to 190°C (170°C fan/gas mark 5). In a medium bowl, combine the whole wheat flour, rolled oats, almond flour, coconut oil, maple syrup, and salt. Mix with your fingertips or a pastry blender until it resembles coarse crumbs. Set aside about 100g of this mixture for the topping. Press the remaining mixture firmly into the base and up the sides of a 23cm pie dish to form the crust. In a separate bowl, gently toss the chopped rhubarb with erythritol, cornstarch, ground ginger, and vanilla extract until evenly coated. Pour the rhubarb filling into the prepared crust. Sprinkle the reserved crumble mixture and the chopped walnuts evenly over the top of the rhubarb. Bake for 40-50 minutes, or until the topping is golden brown and the rhubarb filling is bubbling and tender. Let it cool for at least 20 minutes before serving to allow the filling to set.",8,2500,45.0,130.0,300.0,60.0,100.0,50.0,2.0,300.0,10.0,350.0,700.0,1500.0,5.0,5.0,15.0,10.0,0.0,15.0,100.0,150.0,0.0,0.5,0.3,3.0,0.4,8,moderate,5,2506.85,55.0,142.53499999999997,71.82999999999998,216.57999999999998,48.85,71.2,44.4,1013.85,14.249999999999998,9.58,13.8,2.425,3600.5,570.3,40.1,1.5429999999999997,1.551,210.15,0.0,64.55,0.0,17.4,1389.5,1.0,1285.0,0.0,1285.0,104.5,3,3,3,1,10,unhealthy,3,3,3,3,12,unhealthy,3,0,0,0,0,1,1,1,2,0,0,0,0,0,1,1
gemini_flash_lite_dessert_947,gemini_flash_lite,dessert,Rhubarb Pie,Whole Wheat Rhubarb Crumble Pie,"[""300 g Rhubarb, fresh, trimmed and chopped"", ""150 g Whole wheat flour"", ""75 g Rolled oats"", ""50 g Unsalted butter, cold and cubed"", ""50 g Maple syrup"", ""30 g Almonds, slivered"", ""15 g Cornstarch"", ""10 g Lemon zest"", ""5 g Ground cinnamon"", ""2.5 g Salt""]","Preheat your oven to 190°C (375°F). In a medium bowl, combine the chopped rhubarb with 10g of the cornstarch and toss to coat evenly. Set aside. In a separate bowl, combine the whole wheat flour, rolled oats, cinnamon, and salt. Add the cold, cubed butter and use your fingertips or a pastry blender to cut the butter into the dry ingredients until the mixture resembles coarse crumbs. Stir in the slivered almonds. Spread the rhubarb mixture evenly into a 23cm pie dish. Sprinkle the crumble topping evenly over the rhubarb. Place the pie dish on a baking sheet to catch any drips and bake for 35-45 minutes, or until the topping is golden brown and the rhubarb is tender and bubbling. Let the pie cool for at least 30 minutes before serving. Drizzle with maple syrup just before serving, if desired.",8,1850,35.0,85.0,240.0,25.0,80.0,30.0,3.5,200.0,7.5,250.0,400.0,1200.0,4.0,5.0,10.0,10.0,0.0,5.0,50.0,80.0,0.0,,,,,7,moderate,4,1582.0,38.809999999999995,63.709999999999994,28.505,190.62999999999997,39.33,46.4,1239.05,499.84999999999997,10.145,7.07,13.2,13.9,1864.25,373.8,405.6,1.2585,1.2175,120.1,0.05,37.2,5.0,10.799999999999999,687.5,1.0,680.0,0.0,680.0,7.5,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
gemini_flash_lite_dessert_948,gemini_flash_lite,dessert,Rhubarb Pie,Whole Wheat Rhubarb Crumble Pie with Oats,"[""1000 g Rhubarb, fresh, chopped"", ""150 g Whole wheat flour"", ""100 g Rolled oats"", ""80 g Butter, unsalted, cold, cubed"", ""100 g Brown sugar, light"", ""50 g Almonds, slivered"", ""1 tbsp Lemon juice, fresh"", ""1 tsp Cinnamon, ground"", ""1/2 tsp Nutmeg, ground"", ""1 egg, beaten, for egg wash"", ""1 tbsp Water""]","Preheat your oven to 190°C (170°C fan/Gas Mark 5). In a large bowl, toss the chopped rhubarb with 2 tablespoons of the brown sugar, lemon juice, cinnamon, and nutmeg. Let it sit while you prepare the crumble topping. In a separate bowl, combine the whole wheat flour, rolled oats, remaining brown sugar, and slivered almonds. Add the cold, cubed butter and rub it into the dry ingredients with your fingertips until the mixture resembles coarse breadcrumbs. Pour the rhubarb mixture into a 23cm pie dish. Sprinkle the crumble topping evenly over the rhubarb. In a small bowl, whisk together the beaten egg with 1 tablespoon of water to create an egg wash, then brush this over the crumble topping. Bake for 35-45 minutes, or until the topping is golden brown and the rhubarb is tender and bubbling. Let it cool slightly before serving.",8,3500,75.0,180.0,450.0,80.0,200.0,60.0,2.0,350.0,9.0,250.0,600.0,2500.0,6.0,10.0,15.0,500.0,5.0,15.0,100.0,150.0,0.5,1.0,0.5,6.0,0.8,7,moderate,5,2342.8999999999996,52.545,101.2,45.8,267.59,115.94,79.015,448.65,1286.6499999999999,13.944999999999999,8.7,17.849999999999998,23.875,4201.6,554.05,674.95,1.4645,1.0305,192.45,0.08000000000000002,85.9,8.0,18.395,1517.5,1.0,1495.0,0.0,1495.0,22.5,3,3,3,1,10,unhealthy,3,3,3,3,12,unhealthy,2,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1
gemini_flash_lite_dessert_949,gemini_flash_lite,dessert,Rhubarb Pie,Whole Wheat Rhubarb Crumble Pie,"[""600 g Rhubarb, fresh, chopped"", ""150 g Whole wheat flour"", ""100 g Rolled oats"", ""75 g Almonds, blanched, ground"", ""100 g Maple syrup"", ""75 g Coconut oil, melted"", ""1 tsp Vanilla extract"", ""1/2 tsp Ground cinnamon"", ""1/4 tsp Ground nutmeg"", ""1 tbsp Lemon juice"", ""50 g Erythritol""]","Preheat your oven to 190°C (170°C fan/gas mark 5). In a large bowl, combine the chopped rhubarb with lemon juice and erythritol. Let it sit for about 10 minutes. In a separate bowl, mix together the whole wheat flour, rolled oats, ground almonds, cinnamon, and nutmeg. Pour in the melted coconut oil and maple syrup, then add the vanilla extract. Stir until a crumble mixture forms. Pour the rhubarb mixture into a 23cm pie dish. Evenly spread the crumble topping over the rhubarb. Bake for 35-45 minutes, or until the topping is golden brown and the rhubarb is tender and bubbling. Let it cool slightly before serving.",8,3500,60.0,180.0,450.0,55.0,180.0,70.0,1.5,450.0,8.0,300.0,700.0,1500.0,4.0,5.0,15.0,10.0,0.0,25.0,150.0,100.0,0.0,,,,,7,moderate,5,2382.45,53.445,122.3,70.3,235.01999999999998,76.71,65.765,34.9,918.05,13.325,9.825,15.15,1.8749999999999998,3147.25,564.05,30.15,1.4855,2.3615,183.45,0.0,54.15,0.0,21.365,1173.25,1.0,1115.0,0.0,1115.0,58.25,3,3,3,1,10,unhealthy,3,3,3,1,10,unhealthy,2,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1
gemini_flash_lite_dessert_950,gemini_flash_lite,dessert,Rhubarb Pie,Whole Wheat Rhubarb Crumble Pie,"[""500 g Rhubarb, fresh, trimmed and chopped"", ""150 g Whole wheat flour"", ""100 g Rolled oats, raw"", ""75 g Almonds, ground"", ""60 g Coconut sugar"", ""50 g Unsalted butter, cold and cubed"", ""1 Lemon, zest and juice"", ""1 tsp Vanilla extract"", ""0.25 tsp Ground cinnamon"", ""0.25 tsp Ground nutmeg"", ""2 tbsp Maple syrup"", ""1 tbsp Cornstarch""]","Preheat your oven to 190 degrees Celsius (170 degrees Celsius fan/gas mark 5). In a large bowl, combine the chopped rhubarb, lemon juice, lemon zest, maple syrup, and cornstarch. Toss gently to coat the rhubarb evenly. Pour the rhubarb mixture into a 23cm pie dish. In a separate bowl, combine the whole wheat flour, rolled oats, ground almonds, coconut sugar, cinnamon, and nutmeg. Add the cold, cubed butter to the dry ingredients and rub it in with your fingertips until the mixture resembles coarse breadcrumbs. Stir in the vanilla extract. Sprinkle the crumble topping evenly over the rhubarb mixture in the pie dish. Bake for 35-45 minutes, or until the topping is golden brown and the rhubarb is tender and bubbling. Let it cool for at least 15 minutes before serving.",8,2500,50.0,110.0,350.0,45.0,180.0,45.0,2.0,300.0,10.0,250.0,500.0,1500.0,5.0,10.0,20.0,100.0,2.0,15.0,100.0,80.0,0.0,1.0,0.5,5.0,0.5,8,moderate,5,2158.0,53.0,88.625,30.725,257.1316,90.7744,61.75,278.53,877.58,13.5202,9.248999999999999,17.0,14.5,2903.5,553.8199999999999,415.5,1.4161199999999998,1.4994,174.5,0.05,40.75,5.0,22.099999999999998,989.0,1.0,982.0,0.0,982.0,7.0,3,3,3,1,10,unhealthy,3,3,3,3,12,unhealthy,2,0,0,0,0,0,1,1,3,0,0,0,1,0,1,1
gemini_flash_lite_dessert_951,gemini_flash_lite,dessert,Rice Puddings,Creamy Coconut and Cardamom Rice Pudding,"[""1.5 dl Round grain rice, white"", ""7 dl Water"", ""4 dl Coconut milk, light"", ""1 dl Maple syrup"", ""1 tsp Cardamom, ground"", ""1/4 tsp Salt""]","Rinse the rice under cold running water until the water runs clear. In a medium saucepan, combine the rinsed rice with 7 dl of water. Bring to a boil over medium-high heat, then reduce heat to low, cover, and simmer for 10 minutes. Stir in the light coconut milk, maple syrup, ground cardamom, and salt. Continue to cook over low heat, stirring frequently, for another 20-25 minutes, or until the pudding has thickened to your desired consistency. Be careful not to let it stick to the bottom of the pan. Serve warm or chilled.",4,1500,25.0,50.0,250.0,40.0,100.0,5.0,2.0,200.0,3.0,100.0,300.0,700.0,2.0,15.0,20.0,5.0,1.0,1.0,0.0,30.0,0.0,0.2,0.1,1.0,0.1,8,moderate,4,1230.05,8.54,85.535,75.63499999999999,102.35199999999999,90.02799999999999,9.4,765.5,243.75,14.053999999999998,3.755,0.0,2.8249999999999997,1250.95,224.85,0.0,0.1824,1.7869999999999997,56.0,0.0,5.05,0.0,0.4,1061.75,0.9008264462809917,545.0,60.0,605.0,456.75,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0
gemini_flash_lite_dessert_952,gemini_flash_lite,dessert,Rice Puddings,Creamy Coconut and Cardamom Rice Pudding,"[""100 g Arborio rice"", ""750 ml Unsweetened almond milk"", ""200 ml Coconut milk, light"", ""50 g Maple syrup"", ""1 tsp Ground cardamom"", ""1/2 tsp Vanilla extract"", ""Pinch of salt""]","Combine the Arborio rice, almond milk, coconut milk, maple syrup, ground cardamom, vanilla extract, and salt in a medium saucepan. Bring the mixture to a gentle simmer over medium heat, stirring constantly to prevent sticking. Once simmering, reduce the heat to low, cover partially, and cook for 25-30 minutes, stirring frequently, until the rice is tender and the pudding has thickened to your desired consistency. If it becomes too thick, add a splash more almond milk. Serve warm, or chill in the refrigerator for a lighter, cold dessert.",4,1500,20.0,45.0,260.0,20.0,100.0,10.0,1.5,500.0,3.0,100.0,300.0,700.0,2.0,5.0,10.0,0.0,0.0,5.0,0.0,30.0,0.0,,,,,8,moderate,4,1142.05,10.940000000000001,53.685,38.785,150.06,56.55,7.9,399.9,114.65,8.305,3.3249999999999997,5.0,4.175000000000001,821.95,188.95,0.0,0.17300000000000001,0.644,44.0,0.0,3.05,0.0,0.2,1107.25,1.0,1105.0,0.0,1105.0,2.25,3,3,3,1,10,unhealthy,3,3,3,1,10,unhealthy,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0
