recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
gpt54_nano_dinner_599,gpt54_nano,dinner,Refried Beans,"Smoky Chipotle Refried Beans with Tomato, Garlic & Lime","[""300 g dried pinto beans"", ""30 ml olive oil"", ""1 piece onion, yellow"", ""3 cloves garlic"", ""2 ml ground cumin"", ""2 ml smoked paprika"", ""2 ml chipotle powder"", ""400 g canned chopped tomatoes"", ""10 g tomato paste"", ""1 piece lime, juice only"", ""5 g salt (table salt)"", ""600 ml vegetable stock""]","Rinse the dried pinto beans and soak them in plenty of water for at least 8 hours, then drain. In a large pot, heat the olive oil over medium heat and cook the chopped onion for 6–8 minutes until soft and lightly golden. Add the garlic and stir for 30 seconds, then mix in the cumin, smoked paprika, and chipotle powder so the spices become fragrant. Stir in the soaked beans, chopped tomatoes, tomato paste, and vegetable stock, bring to a simmer, and cook for 60–75 minutes until the beans are tender. Mash the beans with a potato masher to your preferred texture, then simmer for another 10 minutes so the mixture thickens. Stir in lime juice and salt, taste and adjust thickness with a small splash of stock if needed, and serve hot.",6,2620,126,62,373,9,20,128,5,640,22,520,1620,2320,10,0,25,320,0,8,55,880,0,0.9,0.7,9.5,1.2,8,healthy,6
gpt54_nano_dinner_600,gpt54_nano,dinner,Refried Beans,Smoky Chipotle Refried Beans with Tomato and Lime,"[""250 g canned pinto beans, drained and rinsed"", ""30 g onion, diced"", ""2 cloves garlic, minced"", ""1 tbsp olive oil"", ""150 g passata, unsweetened"", ""1 tsp ground cumin"", ""1 tsp smoked paprika"", ""0.5 tsp chipotle paste"", ""0.5 tsp dried oregano"", ""1 dl water"", ""15 g lime juice"", ""5 g salt"", ""20 g Greek yogurt, plain 2% fat""]","Heat the olive oil in a medium saucepan over medium heat. Add the onion and cook for 4–5 minutes until softened, stirring occasionally. Stir in the garlic and cook for 30 seconds, just until fragrant. Add cumin, smoked paprika, chipotle paste, and oregano, then cook for 30 seconds to bloom the spices. Tip in the pinto beans and passata, and add the water. Bring to a gentle simmer and cook for 10 minutes, mashing some of the beans with the back of a spoon as it thickens. Season with salt and continue cooking for another 3–5 minutes until you reach a creamy refried consistency. Turn off the heat and stir in the lime juice. Serve warm with a dollop of Greek yogurt on top.",4,1130,50,38,144,6.5,10,48,5,300,10.5,280,520,1500,6.2,10,18,120,0.2,5.5,18,430,0.8,0.5,0.3,8.5,0.7,8,healthy,4.6
gpt54_nano_dinner_601,gpt54_nano,dinner,Ribs,Oven-Baked Turkey Ribs with Smoky Paprika and Apple-Cabbage Slaw,"[""900 g turkey ribs, raw"", ""25 g tomato paste"", ""120 g barbecue sauce, tomato-based, reduced sugar"", ""15 g apple cider vinegar"", ""10 g smoked paprika"", ""5 g garlic powder"", ""3 g ground black pepper"", ""2 g salt"", ""500 g savoy cabbage, shredded"", ""150 g carrots, grated"", ""1 dl plain Greek yogurt, 2% fat"", ""30 ml olive oil"", ""15 g honey"", ""10 g Dijon mustard""]","Preheat your oven to 160°C. Pat the turkey ribs dry, then rub them with smoked paprika, garlic powder, black pepper, and 1 g of the salt. In a bowl, mix the tomato paste, barbecue sauce, apple cider vinegar, and the remaining salt, then spread the sauce over the ribs. Place the ribs in a roasting dish, cover tightly with foil, and bake for 75 minutes until tender. Remove the foil, increase the oven to 180°C, and bake uncovered for 15 to 20 minutes, basting once with the pan juices, until the surface looks sticky and lightly caramelized. Meanwhile, make the slaw: toss the shredded cabbage and grated carrots with olive oil and Dijon mustard, then fold in the Greek yogurt and honey until creamy and lightly sweet. Rest the ribs for 5 minutes, then serve with the apple-cabbage slaw.",4,1080,95,42,78,10,26,18,2,310,10.5,180,790,1650,7.9,45,95,520,2.2,4.6,75,165,3.2,0.9,1.2,16.5,1.1,8,healthy,4
gpt54_nano_dinner_602,gpt54_nano,dinner,Ribs,Oven-Baked Turkey Ribs with Smoky Tomato Barbecue Glaze and Roasted Peppers,"[""900 g turkey ribs, bone-in"", ""2 tbsp olive oil"", ""3 cloves garlic, minced"", ""1 tsp smoked paprika"", ""1 tsp dried oregano"", ""1 tsp ground black pepper"", ""400 g passata, no added sugar"", ""2 tbsp apple cider vinegar"", ""2 tbsp tomato paste"", ""1 tsp Worcestershire sauce"", ""1 tsp honey"", ""2 medium bell peppers, red, sliced"", ""1 medium red onion, sliced"", ""1 tsp salt""]","Heat the oven to 160°C. Pat the turkey ribs dry and rub them with the olive oil, garlic, smoked paprika, oregano, black pepper, and salt. Place the ribs on a baking tray fitted with a rack if you have one, then roast for 1 hour 15 minutes, turning the tray once so they brown evenly. Meanwhile, simmer the passata, apple cider vinegar, tomato paste, Worcestershire sauce, and honey in a small saucepan for 8–10 minutes until slightly thickened. Add the bell peppers and red onion to the baking tray after the first hour, drizzle them with a little of the glaze, and return to the oven for 35–45 minutes more. Brush the ribs generously with the remaining glaze during the last 10 minutes, then cook until the meat is tender and the glaze is sticky and glossy. Rest the ribs for 5 minutes before serving with the roasted peppers and onions.",6,2380,182,109,163,25,26,25,7.6,260,18.5,380,1310,2950,15.5,40,120,980,1.6,9.5,150,330,4.8,1.2,1.6,34,1.3,7,moderate,4
gpt54_nano_dinner_603,gpt54_nano,dinner,Ribs,Smoky Oven-Baked Pork Ribs with Apple-Cider Slaw,"[""900 g pork ribs, spare ribs, trimmed"", ""1.5 tbsp tomato paste"", ""120 g apple cider vinegar"", ""70 g honey"", ""2 tbsp smoked paprika"", ""2 tsp garlic powder"", ""1.5 tsp ground cumin"", ""2 tsp salt"", ""1 g black pepper"", ""2 tbsp olive oil"", ""400 g red cabbage, shredded"", ""200 g carrots, grated"", ""150 g Greek yogurt, 2% fat"", ""1 tsp Dijon mustard"", ""1 tsp lemon juice""]","Heat the oven to 160°C. In a bowl, mix the tomato paste, apple cider vinegar, honey, smoked paprika, garlic powder, cumin, salt, black pepper, and olive oil. Pat the pork ribs dry, then coat them thoroughly with the sauce. Place the ribs in a baking dish, cover tightly with foil, and bake for 2 hours until the meat is tender. Increase the oven to 200°C, remove the foil, and brush the ribs with the remaining glaze. Roast for another 25–30 minutes until the surface looks glossy and caramelized, and the ribs pull away slightly from the bone. While the ribs bake, make the slaw by combining red cabbage and carrots in a bowl, then mixing Greek yogurt, Dijon mustard, and lemon juice, and tossing it through the vegetables. Rest the ribs for 5 minutes, then serve with the apple-cider slaw on the side.",4,3035,226,206,118,70,92,25,10.2,550,10.6,340,1450,2100,15.2,12,70,520,2.2,8.5,85,180,6.8,1.0,0.8,20.5,0.95,7,moderate,3.1
gpt54_nano_dinner_604,gpt54_nano,dinner,Ribs,Oven-Baked BBQ Pork Ribs with Roasted Sweet Potatoes and Slaw,"[""900 g pork ribs, lean, baby back"", ""150 ml tomato passata"", ""60 g light brown sugar"", ""30 ml apple cider vinegar"", ""1 tbsp Worcestershire sauce"", ""2 tsp smoked paprika"", ""1 tsp garlic powder"", ""1 tsp onion powder"", ""1 tsp ground black pepper"", ""1 tsp salt"", ""500 g sweet potatoes, raw"", ""250 g red cabbage, shredded"", ""200 g carrots, grated"", ""1 tbsp olive oil"", ""2 tbsp Greek yogurt, low-fat plain""]","Heat your oven to 160°C (fan 140°C). Pat the pork ribs dry and place them in a roasting dish. Cover with foil and bake for 75 minutes, until the meat is starting to pull away from the bones. Meanwhile, mix the tomato passata, light brown sugar, apple cider vinegar, Worcestershire sauce, smoked paprika, garlic powder, onion powder, black pepper, and salt in a bowl. After the initial bake, brush the ribs generously with the BBQ sauce, then return them to the oven uncovered for 25 minutes at 200°C (fan 180°C), basting once halfway through so the sauce becomes sticky and caramelised. Toss the cubed sweet potatoes with the olive oil and roast on a tray for 25–30 minutes alongside the ribs, turning once, until tender and browned at the edges. For the slaw, mix the shredded red cabbage and grated carrots, then stir in the low-fat Greek yogurt to lightly coat. Rest the ribs for 5 minutes, then serve with the roasted sweet potatoes and slaw.",4,2320,142,118,150,38,58,22,10,520,9.5,280,1480,5100,12,20,55,890,0.9,6.5,75,260,7.2,1.2,1.6,22,1.4,6,moderate,4
gpt54_nano_dinner_605,gpt54_nano,dinner,Ribs,Oven-Braised Smoky Pork Ribs with Apple-Cider Slaw,"[""700 g pork ribs, lean trimmed"", ""30 ml olive oil"", ""1 large onion, yellow, raw"", ""2 clove garlic, raw"", ""250 ml apple cider vinegar"", ""150 ml tomato passata"", ""150 g carrots, raw"", ""150 g celery, raw"", ""400 g cabbage, white"", ""1 piece apple, raw"", ""20 g wholegrain mustard"", ""10 g smoked paprika"", ""5 g dried oregano"", ""3 g fine salt"", ""2 g black pepper, ground""]","Heat the oven to 160°C. Pat the pork ribs dry, rub them with half the smoked paprika, oregano, and black pepper, then set aside. Slice the onion, chop the carrots and celery, and place everything in a deep roasting dish. Pour in the olive oil, apple cider vinegar, and tomato passata, then nestle the ribs into the liquid so they are partly submerged. Cover tightly with foil and braise for 2 hours, until the meat is tender and starting to pull from the bones. Increase the oven to 200°C, remove the foil, brush the ribs with the mustard mixed with the remaining smoked paprika, and bake uncovered for 20–25 minutes until the surface is lightly browned. While the ribs finish, shred the cabbage, grate the apple, and toss together with a small splash of braising liquid for a tangy slaw. Serve the ribs hot with the apple-cider slaw on the side.",4,2530,176,142,129,42,63,28,8.4,360,11.2,220,1100,1900,9.8,20,70,870,0.4,6.5,120,240,2.3,1.0,0.7,20,1.2,8,moderate,4
gpt54_nano_dinner_606,gpt54_nano,dinner,Rice Casseroles,"Chicken, Spinach & Mushroom Brown Rice Casserole","[""250 g brown rice, uncooked"", ""450 ml chicken stock, low-salt"", ""300 g chicken breast, raw"", ""250 g mushrooms, sliced"", ""200 g frozen spinach, thawed and drained"", ""1 piece onion, raw"", ""2 cloves garlic, raw"", ""1 tbsp olive oil"", ""150 g low-fat Greek yogurt, plain"", ""150 g grated reduced-fat cheese"", ""2 tsp dried oregano"", ""1 tsp ground black pepper"", ""1.5 tsp salt"", ""1 tbsp lemon juice""]","Heat the oven to 200°C (180°C fan). Rinse the brown rice briefly, then spread it in a baking dish. Pour over the low-salt chicken stock and cover with foil. Bake for 25 minutes until the rice has absorbed some liquid and is starting to soften. While the rice bakes, heat olive oil in a pan and sauté the chopped onion and sliced mushrooms over medium heat for 6–8 minutes until the mushrooms release their moisture and start to brown. Add the garlic and oregano and cook for 30 seconds, then stir in the chicken breast cut into small cubes and cook until the chicken is mostly opaque and lightly browned, about 6–7 minutes. Stir the drained spinach into the chicken mixture and cook for 2 minutes. Mix the low-fat Greek yogurt with lemon juice and black pepper, then set aside. When the rice is ready, remove the foil and fold in the chicken, mushroom and spinach mixture. Spoon over the yogurt mixture, sprinkle the reduced-fat grated cheese on top, and bake uncovered for 15–20 minutes until bubbling and the top is golden. Let the casserole rest for 5 minutes before serving so it sets and slices nicely.",5,2050,156,73,192,26,8,24,7.2,980,6.9,320,1320,1460,9.5,40,120,820,2.5,9.0,35,320,2.9,0.7,1.2,26,1.4,7,healthy,5
gpt54_nano_dinner_607,gpt54_nano,dinner,Rice Casseroles,"Chicken, Spinach & Tomato Rice Casserole with Mozzarella","[""1 tbsp Olive oil"", ""400 g Chicken breast, raw, diced"", ""1 piece Onion, yellow, raw"", ""2 cloves Garlic, raw"", ""300 g Long-grain rice, uncooked"", ""800 ml Vegetable stock, reduced-salt"", ""250 g Passata (tomato purée)"", ""200 g Spinach, fresh"", ""150 g Mozzarella, part-skim"", ""1 tsp Dried oregano"", ""0.5 tsp Black pepper, ground"", ""1 tsp Salt""]","Heat the olive oil in a large ovenproof casserole dish over medium heat. Add the diced chicken and cook for 6–8 minutes until lightly browned and mostly cooked through. Stir in the chopped onion and cook for 3–4 minutes, then add the minced garlic and oregano and cook for 30 seconds. Add the uncooked rice, passata, and reduced-salt vegetable stock, stirring well to combine and scraping up any browned bits. Bring to a gentle simmer, then cover with a lid or tightly with foil and transfer to a preheated oven at 180°C for 30 minutes. Remove from the oven, stir in the spinach until wilted, and top with torn mozzarella. Return to the oven, uncovered, for 10–12 minutes until the rice is tender and the cheese is melted and lightly golden. Let the casserole rest for 5 minutes before serving so the liquid is absorbed and the texture is set.",6,2650,196,63,303,21,18,17,3.4,1210,8.9,274,1350,1210,9.3,32,122,860,1.2,6.1,46,310,1.8,1.0,1.4,27,0.95,8,healthy,5
gpt54_nano_dinner_608,gpt54_nano,dinner,Rice Casseroles,Chicken and Veggie Brown Rice Casserole with Tomato and Herbs,"[""200 g brown rice, uncooked"", ""500 g chicken breast, raw"", ""1 medium onion, raw"", ""2 cloves garlic, raw"", ""200 g carrots, raw"", ""200 g bell peppers, raw"", ""250 g passata (tomato purée)"", ""2 tbsp olive oil"", ""600 ml low-salt chicken stock"", ""2 tsp dried oregano"", ""1 tsp ground cumin"", ""200 g reduced-fat natural yogurt"", ""100 g mozzarella, part-skim"", ""1 tsp salt"", ""0.5 tsp black pepper, ground""]","Heat the oven to 190°C. Rinse the brown rice, then spread it in a baking dish and stir in the low-salt chicken stock and passata. Dice the onion, mince the garlic, and cut the carrots and bell peppers into small cubes. Toss the chicken breast with the olive oil, oregano, cumin, half the salt, and the black pepper, then nestle it into the rice mixture so it is covered by liquid. Cover tightly with foil and bake for 35 minutes, until the rice is mostly tender. Remove the foil, stir in the vegetables if any are exposed, and bake uncovered for 15 minutes to reduce the liquid and thicken the casserole. Mix the reduced-fat natural yogurt with a little warm cooking liquid from the dish, then spoon it over the top and scatter over the mozzarella. Bake for a final 8–10 minutes until the cheese is melted and lightly golden. Rest for 5 minutes before serving.",4,1280,120,35,106,13,18,18,3.3,580,6.5,260,1180,1700,8.0,20,80,1200,1.5,9,130,240,2.0,0.6,0.8,26,0.9,8,healthy,6
gpt54_nano_dinner_609,gpt54_nano,dinner,Rice Casseroles,"Creamy Turkey, Spinach & Mushroom Rice Casserole with Mozzarella","[""180 g uncooked basmati rice"", ""500 g turkey breast mince, lean"", ""250 g mushrooms, sliced"", ""300 g spinach, fresh"", ""1 medium onion"", ""2 cloves garlic"", ""1 tbsp olive oil"", ""250 ml low-sodium chicken stock"", ""400 g canned chopped tomatoes, no added sugar"", ""200 g Greek yogurt, low-fat"", ""120 g mozzarella cheese, part-skim, grated"", ""1 tsp dried oregano"", ""1 tsp smoked paprika"", ""0.5 tsp black pepper, ground"", ""1.5 tsp salt""]","Heat the oven to 190°C and lightly oil a 2-litre casserole dish. In a large pan, heat the olive oil over medium-high heat and cook the turkey mince with the onion (finely chopped) until browned, breaking it up with a spoon. Add the garlic and mushrooms and cook for 5–7 minutes until the mushrooms release their liquid and begin to brown. Stir in the oregano and smoked paprika, then add the rice, chopped tomatoes, and chicken stock; bring to a gentle simmer and cook for 5 minutes. Turn off the heat and fold in the spinach until just wilted. Mix the low-fat Greek yogurt with half of the mozzarella and stir into the casserole, then spread evenly in the dish. Sprinkle over the remaining mozzarella and bake for 30–35 minutes, until the rice is tender and the top is golden. Rest for 5 minutes before serving so the casserole thickens slightly.",6,2320,190,78,220,28,30,16,6.3,980,12,260,1280,1700,10,55,170,520,2,6,35,420,7.2,1.0,1.5,23,0.9,8,healthy,5
gpt54_nano_dinner_610,gpt54_nano,dinner,Rice Casseroles,Creamy Chicken and Mushroom Rice Casserole with Spinach,"[""250 g basmati rice, uncooked"", ""400 g chicken breast, raw"", ""1 tbsp olive oil"", ""250 g mushrooms, sliced"", ""1 piece onion, yellow"", ""2 cloves garlic"", ""300 g spinach, fresh"", ""500 ml low-fat milk, 1.5%"", ""200 g plain Greek yogurt, low-fat"", ""2 tbsp wholegrain mustard"", ""1 tsp dried thyme"", ""1 tsp smoked paprika"", ""600 ml chicken stock, reduced-salt"", ""10 g parmesan cheese, grated"", ""10 g cornflour"", ""2 g ground black pepper"", ""3 g salt""]","Heat the oven to 190°C. Rinse the basmati rice until the water runs fairly clear, then drain. Dice the chicken breast into bite-size pieces. Heat the olive oil in a large pan and sauté the onion for 4–5 minutes until soft, then add the mushrooms and cook for another 6–8 minutes until they release their moisture and start to brown. Stir in the garlic, thyme and smoked paprika for 30 seconds, then add the chicken and cook for 5–6 minutes until the surface turns opaque. Mix the milk, Greek yogurt and wholegrain mustard in a bowl, then whisk the cornflour in smoothly to avoid lumps. In a casserole dish, combine the rice, chicken mixture, spinach and reduced-salt stock. Pour over the creamy milk-yogurt mixture, season with black pepper and salt, then stir well and sprinkle the parmesan on top. Bake for 35–40 minutes, covering with foil for the first 25 minutes to prevent drying out. The casserole is ready when the rice is tender and the top is lightly golden; let it rest for 5 minutes before serving so it thickens slightly.",6,1780,150,48,185,14,16,13,9,920,7.5,210,1180,1350,9.8,60,85,980,2.1,5.0,26,240,3.0,1.1,1.0,26,0.85,9,healthy,5
